sn,time,msg,server_model
de669b2cd5d7,2020/1/27 11:25, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM32
de669b2cd5d7,2020/1/27 10:43, Processor CPU_CATERR | State Asserted | Asserted,SM32
de669b2cd5d7,2020/1/27 11:08, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM32
de669b2cd5d7,2020/1/27 10:43, Processor CPU1_Status | Configuration Error | Asserted,SM32
de669b2cd5d7,2020/1/27 11:12, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM32
de669b2cd5d7,2020/1/27 11:08, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM32
de669b2cd5d7,2020/1/27 11:40, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM32
de669b2cd5d7,2020/1/27 10:00, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM32
de6cf4cf30ce,2020/8/8 4:19, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM16
de6cf4cf30ce,2020/8/8 4:18, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
de6cf4cf30ce,2020/8/8 4:19, OS Boot #0xe9 | boot completed - device not specified | Asserted,SM16
de6cf4cf30ce,2020/8/8 4:17, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
de6cf4cf30ce,2020/8/8 4:06, Memory #0xf9 | Uncorrectable ECC | Asserted,SM16
dea75cab36d9,2020/11/1 14:13, Unknown CPU0 CATERR |  | Asserted,SM83
dea75cab36d9,2020/11/1 14:13, Unknown CPU0 MCERR |  | Asserted,SM83
dea8f3ac2c8b,2020/5/11 20:13, Memory DIMM110 | Correctable ECC logging limit reached | Asserted,SM6
ded349897132,2020/3/5 5:11, Processor CPU0_Status | Configuration Error | Asserted,SM103
ded349897132,2020/3/5 5:12, System Boot Initiated #0xe0 | Initiated by warm reset | Asserted,SM103
ded349897132,2020/3/5 5:12, Processor CPU0_Status | Configuration Error | Asserted,SM103
ded349897132,2020/3/5 5:11, Processor CPU_CATERR | Uncorrectable machine check exception | Asserted,SM103
dedb662972b0,2020/3/29 4:44, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM51
dedb662972b0,2020/3/29 4:45, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM51
dedb662972b0,2020/3/29 4:44, Processor CPU_CATERR | State Asserted | Asserted,SM51
df0051c3b7f3,2020/9/29 10:34, Power Supply CPU_PG | Failure detected | Asserted,SM85
df0051c3b7f3,2020/9/29 10:40, Processor CPU0_Status |  | Deasserted,SM85
df0051c3b7f3,2020/9/29 10:40, Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted,SM85
df0051c3b7f3,2020/9/29 10:40, Microcontroller #0x16 | Transition to Running | Asserted,SM85
df0051c3b7f3,2020/9/29 10:40, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM85
df0051c3b7f3,2020/9/29 10:34, Processor CPU0_Status | IERR | Asserted,SM85
df0051c3b7f3,2020/9/29 10:40, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted,SM85
df0051c3b7f3,2020/9/29 10:34, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM85
df0051c3b7f3,2020/9/29 10:34, Processor CPU0_Status | Uncorrectable machine check exception | Asserted,SM85
df0051c3b7f3,2020/9/29 10:34, Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted,SM85
df0051c3b7f3,2020/9/29 10:34, Microcontroller #0x16 | Transition to Running | Asserted,SM85
df0051c3b7f3,2020/9/29 12:07, System Event #0xfe | Timestamp Clock Sync | Asserted,SM85
df0051c3b7f3,2020/9/29 10:40, Processor CPU0_Status | IERR | Deasserted,SM85
df0051c3b7f3,2020/9/29 10:40, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM85
df0051c3b7f3,2020/9/29 10:34, Processor CPU0_Status |  | Asserted,SM85
df034ebf98e4,2020/1/19 11:41, System Event #0xff | Timestamp Clock Sync | Asserted,SM75
df034ebf98e4,2020/1/19 11:40, Power Supply PS1_Status | Presence detected | Asserted,SM75
df034ebf98e4,2020/1/19 11:40, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM75
df034ebf98e4,2020/1/19 11:40, Processor CPU0_Status | Presence detected | Asserted,SM75
df034ebf98e4,2020/1/19 11:41, System Event #0xff | Timestamp Clock Sync | Asserted,SM75
df034ebf98e4,2020/1/19 11:40, Power Supply PS0_Status | Presence detected | Asserted,SM75
df034ebf98e4,2020/1/19 11:40, Processor CPU1_Status | Presence detected | Asserted,SM75
df034ebf98e4,2020/1/19 11:42, Processor #0x7d | Configuration Error | Asserted,SM75
df128349d4a3,2020/8/15 6:46, Unknown CPU0 MCERR |  | Asserted,SM83
df128349d4a3,2020/8/15 6:46, Unknown CPU0 CATERR |  | Asserted,SM83
df381f1e2490,2020/5/23 11:53, Memory #0x88 | Correctable ECC | Asserted,SM103
df583722bddb,2020/4/12 20:45, Memory CPU0E0_DIMM_Stat | Correctable ECC | Asserted,SM23
df583722bddb,2020/4/12 5:19, Power Supply PS1_Status | Presence detected | Asserted,SM23
df583722bddb,2020/4/12 10:03, Memory CPU0E0_DIMM_Stat | Correctable ECC | Asserted,SM23
df583722bddb,2020/4/12 5:19, Power Supply PS2_Status | Presence detected | Asserted,SM23
df583722bddb,2020/4/12 5:19, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM23
df583722bddb,2020/4/12 5:19, Processor CPU0_Status | Presence detected | Asserted,SM23
df583722bddb,2020/4/12 5:19, Microcontroller BMC_Boot_Up | Device Enabled | Asserted,SM23
df583722bddb,2020/4/12 5:19, Processor CPU1_Status | Presence detected | Asserted,SM23
df62575dfa26,2020/1/24 21:03, Memory #0xe2 | Correctable ECC | Asserted,SM15
df6c5b934ed4,2020/7/1 12:37, Memory CPU0C0_DIMM_Stat | Correctable ECC | Asserted,SM23
df6c5b934ed4,2020/7/1 13:09, Memory CPU0C0_DIMM_Stat | Correctable ECC | Asserted,SM23
df798313bc30,2020/6/20 8:04, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM59
df798313bc30,2020/6/20 8:01, System Event Time_Stamp_Sync | Timestamp Clock Sync | Asserted,SM59
df798313bc30,2020/6/20 8:00, Unknown Chassis_Control |  | Asserted,SM59
df798313bc30,2020/6/20 8:00, System ACPI Power State ACPI_PWR_Status | S5/G2: soft-off | Asserted,SM59
df798313bc30,2020/6/20 8:00, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM59
df798313bc30,2020/6/20 8:03, System Event Time_Stamp_Sync | Timestamp Clock Sync | Asserted,SM59
df798313bc30,2020/6/20 8:00, Unknown Chassis_Control |  | Asserted,SM59
df90f7903335,2019/12/30 0:39, Memory #0xe2 | Correctable ECC | Asserted,SM52
df90f7903335,2019/12/30 0:34, Memory #0xe2 | Correctable ECC | Asserted,SM52
dfa9a22a0c0c,2020/10/19 3:10, System Boot Initiated #0xe0 | Initiated by hard reset | Asserted,SM49
dfa9a22a0c0c,2020/10/19 3:07, Processor #0xe4 | Configuration Error | Asserted,SM49
dfccee2ad0ff,2020/3/13 7:49, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
dfd3abd16403,2020/8/29 15:22, Unknown Chassis_Control |  | Asserted,SM68
dfd3abd16403,2020/8/29 15:25, System Boot Initiated #0xe0 | Initiated by power up | Asserted,SM68
dfd3abd16403,2020/8/29 15:22, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM68
dfd3abd16403,2020/8/29 15:24, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM68
dfd3abd16403,2020/8/29 15:24, Unknown Chassis_Control |  | Asserted,SM68
dfe476d29c1b,2020/5/17 12:43, Memory #0xf9 | Correctable ECC | Asserted,SM16
dff02612a086,2020/7/25 2:44, Memory #0xe2 | Correctable ECC | Asserted,SM68
dff02612a086,2020/7/25 3:27, Memory #0xe2 | Correctable ECC | Asserted,SM68
dff15c08586b,2020/10/28 23:50, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:52, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:07, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM93
dff15c08586b,2020/10/29 0:04, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:04, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:05, Unknown Chassis_control |  | Asserted,SM93
dff15c08586b,2020/10/28 23:55, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:06, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM93
dff15c08586b,2020/10/28 23:57, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:07, Unknown Chassis_control |  | Asserted,SM93
dff15c08586b,2020/10/28 23:59, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:02, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:41, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:47, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:58, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:08, Memory #0xe2 | Memory Device Disabled | Asserted,SM93
dff15c08586b,2020/10/29 0:08, System Firmware Error #0xe1 | Unknown Error | Asserted,SM93
dff15c08586b,2020/10/29 0:08, System Firmwares #0xe1 | Unknown Error | Asserted,SM93
dff15c08586b,2020/10/29 0:05, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/29 0:07, System Boot Initiated #0xe0 | Initiated by warm reset | Asserted,SM93
dff15c08586b,2020/10/29 0:07, System Boot Initiated #0xe0 | Initiated by warm reset | Asserted,SM93
dff15c08586b,2020/10/28 23:37, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:58, Memory #0xe2 | Correctable ECC | Asserted,SM93
dff15c08586b,2020/10/28 23:58, Memory #0xe2 | Correctable ECC | Asserted,SM93
e0114089d63c,2020/5/17 19:14, Memory CPU1F0_DIMM_Stat | Correctable ECC | Asserted,SM73
e0114089d63c,2020/5/17 20:55, Memory CPU1F0_DIMM_Stat | Correctable ECC | Asserted,SM73
e0429aa78a0f,2020/5/31 18:42, Unknown #0x17 |,SM59
e0429aa78a0f,2020/5/31 18:42, Unknown #0x17 |  | Asserted,SM59
e0429aa78a0f,2020/5/31 18:42, Processor CPU_CATERR | State Asserted,SM59
e0429aa78a0f,2020/5/31 18:42, Unknown #0x17 |  | Asserted,SM59
e0429aa78a0f,2020/5/31 18:42, Processor CPU_CATERR | State Asserted | Asserted,SM59
e0429aa78a0f,2020/5/31 18:42, Unknown #0x17 |,SM59
e079e06c4a4d,2020/2/28 4:00, Processor CPU0_Status | IERR | Deasserted,SM35
e079e06c4a4d,2020/2/28 4:00, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM35
e079e06c4a4d,2020/2/28 4:06, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM35
e079e06c4a4d,2020/2/28 3:55, Processor CPU1_Status | IERR | Asserted,SM35
e079e06c4a4d,2020/2/28 3:55, Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted,SM35
e079e06c4a4d,2020/2/28 4:00, Processor CPU1_Status | IERR | Deasserted,SM35
e079e06c4a4d,2020/2/28 4:00, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM35
e079e06c4a4d,2020/2/28 3:55, Processor CPU0_Status | IERR | Asserted,SM35
e079e06c4a4d,2020/2/28 4:00, Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted,SM35
e07cdadfc06a,2020/10/28 18:16, Processor CPU1_Status | Configuration Error | Deasserted,SM35
e07cdadfc06a,2020/10/28 18:11, Processor CPU1_Status | Configuration Error | Asserted,SM35
e07cdadfc06a,2020/10/28 18:17, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM35
e07eccd3b9b7,2020/8/7 16:37, Processor CPU_CATERR | State Asserted | Asserted,SM49
e07eccd3b9b7,2020/8/7 16:37, Processor CPU_CATERR | State Asserted,SM49
e08affe13522,2020/2/18 12:59, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM35
e08affe13522,2020/2/18 12:57, Processor CPU1_Status | Configuration Error | Asserted,SM35
e0e1951cc834,2020/1/26 4:25, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM16
e0e1951cc834,2020/1/26 4:25, OS Boot #0xe9 | boot completed - device not specified | Asserted,SM16
e0e1951cc834,2020/1/26 4:23, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
e0e1951cc834,2020/1/26 4:24, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
e0e1951cc834,2020/1/26 4:18, Processor #0xfa | Configuration Error | Asserted,SM16
e0f082e4d198,2020/5/30 4:59, Unknown #0xc5 |  | Asserted,SM23
e0f082e4d198,2020/5/30 4:59, Unknown #0x17 |  | Asserted,SM23
e0f082e4d198,2020/5/30 4:59, Processor CPU_CATERR | State Asserted | Asserted,SM23
e10eacda607c,2020/5/10 17:37, Memory CPU0F0_DIMM_Stat | Correctable ECC | Asserted,SM23
e10eacda607c,2020/5/10 8:30, Memory CPU0F0_DIMM_Stat | Correctable ECC | Asserted,SM23
e11b301b5f60,2020/10/4 15:11, Drive Slot / Bay DISK5_Stat | Drive Fault | Asserted,SM27
e11dc89aaea3,2020/4/12 14:52, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM68
e11dc89aaea3,2020/4/12 14:51, Processor #0x7c | Configuration Error | Asserted,SM68
e11dc89aaea3,2020/4/12 14:52, Unknown Chassis_Control |  | Asserted,SM68
e11dc89aaea3,2020/4/12 14:52, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM68
e11dc89aaea3,2020/4/12 14:53, System Boot Initiated #0xe0 | Initiated by power up | Asserted,SM68
e11dc89aaea3,2020/4/12 14:52, Unknown Chassis_Control |  | Asserted,SM68
e13e9c359650,2020/1/8 14:19, System Boot Initiated BIOS_Boot_UP | Initiated by power up | Asserted,SM66
e13e9c359650,2020/1/8 14:18, Memory #0xe2 | Uncorrectable ECC | Asserted,SM66
e1716f8aa8fb,2020/2/23 7:54, Memory #0xe2 | Correctable ECC | Asserted,SM66
e18a9ee5f6fd,2020/8/15 3:51, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:40, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:20, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:56, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:25, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:33, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:28, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:36, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:22, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e18a9ee5f6fd,2020/8/15 3:45, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e19283f80896,2020/3/31 12:02, Memory #0xf9 | Correctable ECC | Asserted,SM16
e1ae112eb6c6,2020/6/18 17:58, Memory #0xe2 | Correctable ECC | Asserted,SM66
e1b4d39f6fd5,2020/11/19 8:07, Processor CPU0_Status | IERR | Asserted,SM35
e1b4d39f6fd5,2020/11/19 8:07, Processor CPU1_Status | IERR | Asserted,SM35
e1d46b7b3e6e,2020/2/12 18:22, Memory #0xe2 | Correctable ECC | Asserted,SM49
e1d46b7b3e6e,2020/2/12 18:43, Memory #0xe2 | Correctable ECC | Asserted,SM49
e1d46b7b3e6e,2020/2/12 18:44, Memory #0xe2 | Correctable ECC | Asserted,SM49
e1d46b7b3e6e,2020/2/12 18:45, Memory #0xe2 | Correctable ECC | Asserted,SM49
e1d75ab720b0,2020/6/2 6:03, Processor CPU1_Status | IERR | Asserted,SM35
e1d75ab720b0,2020/6/2 6:08, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM35
e1d75ab720b0,2020/6/2 6:08, Processor CPU1_Status | IERR | Deasserted,SM35
e1d75ab720b0,2020/6/2 6:08, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted,SM35
e1f040c6d130,2020/3/25 16:50, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e1f040c6d130,2020/3/25 16:30, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e1f34fc45aee,2020/1/16 12:50, Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted,SM35
e1f34fc45aee,2020/1/16 12:49, Processor CPU1_Status | IERR | Asserted,SM35
e1f34fc45aee,2020/1/16 12:49, Processor CPU0_Status | IERR | Asserted,SM35
e214604714a7,2020/1/12 0:31, OS Boot BIOS_Boot_Up | boot completed - device not specified | Asserted,SM13
e214604714a7,2020/1/12 0:26, Memory MEM_CHG0_Status | Uncorrectable ECC | Asserted,SM13
e214604714a7,2020/1/12 0:28, System Boot Initiated System Restart | System Restart | Asserted,SM13
e228a874a744,2020/5/1 16:25, Memory #0xe2 | Correctable ECC | Asserted,SM66
e228a874a744,2020/5/1 16:43, Memory #0xe2 | Correctable ECC | Asserted,SM66
e239ece857b6,2020/5/18 12:46, System Boot Initiated #0xe0 | Initiated by power up | Asserted,SM67
e239ece857b6,2020/5/18 12:45, Memory #0xe2 | Uncorrectable ECC | Asserted,SM67
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e23ecd324466,2020/9/14 11:31, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted,SM35
e24eaa17e8d7,2020/9/1 5:50, Unknown CPU0 CATERR |  | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:54, Power Unit Pwr Unit Status | Power off/down | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:54, Unknown CPU0 CATERR |  | Deasserted,SM83
e24eaa17e8d7,2020/9/1 6:11, Power Unit Pwr Unit Status | Power off/down | Deasserted,SM83
e24eaa17e8d7,2020/9/1 6:11, Power Unit Pwr Unit Status | Power off/down | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:50, Unknown CPU0 MCERR |  | Asserted,SM83
e24eaa17e8d7,2020/9/1 6:11, System Boot Initiated | Initiated by power up | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:54, Unknown CPU0 MCERR |  | Deasserted,SM83
e24eaa17e8d7,2020/9/1 6:11, System Event #0xff | Timestamp Clock Sync | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:57, Power Unit Pwr Unit Status | Power off/down | Deasserted,SM83
e24eaa17e8d7,2020/9/1 6:11, System Event #0xff | Timestamp Clock Sync | Asserted,SM83
e24eaa17e8d7,2020/9/1 6:05, System Event #0xff | Timestamp Clock Sync | Asserted,SM83
e24eaa17e8d7,2020/9/1 5:57, System Event #0xff | Timestamp Clock Sync | Asserted,SM83
e24eaa17e8d7,2020/9/1 6:11, Watchdog2 IPMI Watchdog | Power cycle | Asserted,SM83
e24eaa17e8d7,2020/9/1 6:05, System Boot Initiated | Initiated by power up | Asserted,SM83
e27384830716,2020/11/12 3:04, Processor CPU_CATERR | State Asserted | Asserted,SM23
e27384830716,2020/11/12 3:04, Unknown #0x17 |  | Asserted,SM23
e27384830716,2020/11/12 3:06, Unknown #0xc5 |  | Asserted,SM23
e27d9dc0a2b0,2020/5/19 12:41, Memory #0xf9 | Correctable ECC | Asserted,SM17
e27d9dc0a2b0,2020/5/19 12:39, Memory #0xf9 | Correctable ECC | Asserted,SM17
e288c2cdc38b,2020/6/8 2:41, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:20, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:34, Power Supply PS1_Status | Power Supply AC lost | Deasserted,SM102
e288c2cdc38b,2020/6/8 2:28, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:26, Power Supply PS1_Status | Power Supply AC lost | Deasserted,SM102
e288c2cdc38b,2020/6/8 2:20, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:41, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:17, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:25, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:26, Power Supply PS1_Status | Power Supply AC lost | Deasserted,SM102
e288c2cdc38b,2020/6/8 2:25, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:28, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:17, Power Supply PS1_Status | Power Supply AC lost | Asserted,SM102
e288c2cdc38b,2020/6/8 2:22, Power Supply PS1_Status | Power Supply AC lost | Deasserted,SM102
e288c2cdc38b,2020/6/8 2:17, Power Supply PS1_Status | Power Supply AC lost | Deasserted,SM102
e28abe5102ec,2020/8/12 4:18, Power Supply PS1_Status | Failure detected | Asserted,SM59
e2972b242435,2020/3/22 0:03, Unknown CPU0 CATERR |  | Asserted,SM83
e2972b242435,2020/3/22 0:03, Unknown CPU0 MCERR |  | Asserted,SM83
e2a133a280b8,2020/1/15 12:57, Memory #0xf9 | Correctable ECC | Asserted,SM24
e2a133a280b8,2020/1/15 9:35, Memory #0xf9 | Correctable ECC | Asserted,SM24
e2acf2f88234,2020/10/19 14:06, Power Supply PS2_Status | Failure detected | Asserted,SM39
e2ae7497edc4,2020/5/12 3:41, Processor CPU0_Status | IERR | Asserted,SM35
e2ae7497edc4,2020/5/12 3:45, Processor CPU1_Status | IERR | Asserted,SM35
e2b239e5db1c,2020/9/13 5:04, Processor CPU1_Status | Configuration Error | Asserted,SM35
e2b239e5db1c,2020/9/13 5:04, Memory CPU1B0_DIMM_Stat | Uncorrectable ECC | Asserted,SM35
e2eb62cd9238,2020/1/15 16:10, Memory #0xe2 | Correctable ECC | Asserted,SM68
